   ;TIPO_INFRACAO;DATA_AUTUACAO;SIG_UF;NOM_MUNICIPIO;NUM_AUTO_INFRACAO;SER_AUTO_INFRACAO;VALOR_AUTO;VALOR_AUTO_FORMATADO;DES_TIPO_LEGISLACAO;ARTIGO;PARAGRAFO;COM_ARTIGO;COM_PARAGRAFO
215908;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652902;D;1260;1.260,00;9605/98;70;;72;III,IV
215909;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652902;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215910;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652900;D;1260;1.260,00;6514/2008;3º;II, IV;35;I, II, IV
215911;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652900;D;1260;1.260,00;9605/98;70;;72;II,IV
215912;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652912;D;1260;1.260,00;9605/98;70;;72;III,IV
215913;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652912;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215914;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652905;D;1260;1.260,00;9605/98;70;;72;II,IV
215915;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652905;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215916;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652904;D;1260;1.260,00;9605/98;70;;72;II,IV
215917;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652904;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215918;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652908;D;1260;1.260,00;9605/98;70;;72;II,IV
215919;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652908;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215920;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652901;D;1260;1.260,00;9605/98;70;;72;II,IV
215921;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652901;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215922;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652906;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215923;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652906;D;1260;1.260,00;9605/98;70;;72;II,IV
215924;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652899;D;1260;1.260,00;9605/98;70;;72;II,IV
215925;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652899;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215926;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652898;D;1260;1.260,00;9605/98;70;;72;II,IV
215927;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652898;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215928;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652909;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215929;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652909;D;1260;1.260,00;9605/98;70;;72;II,IV
215930;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652911;D;1260;1.260,00;9605/98;70;;72;II,IV
215931;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652911;D;1260;1.260,00;6514/2008;3º;II,IV;35;I,II,IV
215932;Pesca;13/08/2014 13:50:00;MT;COCALINHO;652907;D;1260;1.260,00;9605/98;70;;72;II,IV
215933;Flora;13/08/2014 14:13:00;RR;BOA VISTA;9072806;E;15500;15.500,00;9605/98;70;1°;72;II IV
215934;Flora;13/08/2014 14:13:00;RR;BOA VISTA;9072806;E;15500;15.500,00;6514/2008;3;II IV;43;
215935;Flora;13/08/2014 14:18:00;PA;SAO FELIX DO XINGU;9080183;E;40191;40.191,00;9605/98;70;1°;72;II,IV
215936;Flora;13/08/2014 14:18:00;PA;SAO FELIX DO XINGU;9080183;E;40191;40.191,00;6514/2008;3;II,IV;47;1º
215937;Flora;13/08/2014 14:21:00;MT;ITANHANGA;9045650;E;1500;1.500,00;9605/98;70;1°;72;II
215938;Flora;13/08/2014 14:21:00;MT;ITANHANGA;9045650;E;1500;1.500,00;6514/2008;3;II;82;caput
215939;Flora;13/08/2014 15:31:39;MT;ITANHANGA;9045651;E;370000;370.000,00;9605/98;70;1°;72;II,VII
215940;Flora;13/08/2014 15:31:39;MT;ITANHANGA;9045651;E;370000;370.000,00;6514/2008;3;II,VII;50;caput
215941;Flora;13/08/2014 16:30:10;AM;LABREA;5459;E;80000;80.000,00;6514/2008;3;II;79;
215942;Flora;13/08/2014 16:30:10;AM;LABREA;5459;E;80000;80.000,00;9605/98;70;1°;72;II
215943;Flora;13/08/2014 16:49:00;MT;ITANHANGA;9045652;E;1500;1.500,00;9605/98;70;1°;72;II
215944;Flora;13/08/2014 16:49:00;MT;ITANHANGA;9045652;E;1500;1.500,00;6514/2008;3;II;82;caput
215945;Flora;13/08/2014 16:58:00;PA;SAO FELIX DO XINGU;9080184;E;80000;80.000,00;9605/98;70;1°;72;II,VII
215946;Flora;13/08/2014 16:58:00;PA;SAO FELIX DO XINGU;9080184;E;80000;80.000,00;6514/2008;3;II,VII;50;
215947;Flora;13/08/2014 17:19:00;MT;PONTAL DO ARAGUAIA;9055163;E;100500;100.500,00;9605/98;70;1°;72;II,IX
215948;Flora;13/08/2014 17:19:00;MT;PONTAL DO ARAGUAIA;9055163;E;100500;100.500,00;6514/2008;3;II,IX;82;
215949;Controle ambiental;13/08/2014 17:33:37;MT;COLNIZA;9051929;E;10000;10.000,00;6514/2008;3;II,IV,VII;66;
215950;Controle ambiental;13/08/2014 17:33:37;MT;COLNIZA;9051929;E;10000;10.000,00;9605/98;70;1°;72;II,IV,VII
215951;Flora;13/08/2014 17:55:45;PA;SAO FELIX DO XINGU;9080187;E;267780;267.780,00;9605/98;70;1°;72;II,VII
215952;Flora;13/08/2014 17:55:45;PA;SAO FELIX DO XINGU;9080187;E;267780;267.780,00;6514/2008;3;II,VII;49;
215953;Flora;13/08/2014 18:14:00;AM;MANICORE;9084270;E;8400;8.400,00;9605/98;70;1°;72;II,IV
215954;Flora;13/08/2014 18:14:00;AM;MANICORE;9084270;E;8400;8.400,00;6514/2008;3;II,IV;47;§1°
215955;Flora;13/08/2014 18:43:12;AC;SENA MADUREIRA;9076252;E;135000;135.000,00;9605/98;70;1°;72;II,VII
215956;Flora;13/08/2014 18:43:12;AC;SENA MADUREIRA;9076252;E;135000;135.000,00;6514/2008;3;II,VII;50;
215957;Flora;13/08/2014 20:02:00;AM;MANICORE;9084271;E;1000;1.000,00;9605/98;70;1°;72;II,IV
215958;Flora;13/08/2014 20:02:00;AM;MANICORE;9084271;E;1000;1.000,00;6514/2008;3;II,IV;57;Caput
215959;Flora;13/08/2014 23:13:29;AC;SENA MADUREIRA;9076256;E;145000;145.000,00;9605/98;70;1°;72;II  VII
215960;Flora;13/08/2014 23:13:29;AC;SENA MADUREIRA;9076256;E;145000;145.000,00;6514/2008;3;II  VII;50;
215961;Flora;14/08/2014 07:42:16;PA;NOVO PROGRESSO;9046619;E;11100;11.100,00;Instrução Normativa;1°;unico;2°;I-a
215962;Flora;14/08/2014 07:42:16;PA;NOVO PROGRESSO;9046619;E;11100;11.100,00;6514/2008;3;II, IV;47;§ 1° 
215963;Flora;14/08/2014 07:42:16;PA;NOVO PROGRESSO;9046619;E;11100;11.100,00;9605/98;70;1°;72;II, IV
215964;Flora;14/08/2014 09:09:02;PA;SAO FELIX DO XINGU;9059854;E;105000;105.000,00;6514/2008;3;II/VII;50;
215965;Flora;14/08/2014 09:09:02;PA;SAO FELIX DO XINGU;9059854;E;105000;105.000,00;9605/98;70;1°;72;II/VII
215966;Flora;14/08/2014 09:17:00;TO;TOCANTINOPOLIS;9067866;E;4000;4.000,00;9605/98;70;1°;72;II
215967;Flora;14/08/2014 09:17:00;TO;TOCANTINOPOLIS;9067866;E;4000;4.000,00;6514/2008;3;II;82;
215968;Flora;14/08/2014 09:28:16;PA;SAO FELIX DO XINGU;9080268;E;400000;400.000,00;6514/2008;3;II,VII;50;
215969;Flora;14/08/2014 09:28:16;PA;SAO FELIX DO XINGU;9080268;E;400000;400.000,00;9605/98;70;1°;72;II,VII
215970;Flora;14/08/2014 09:31:00;PA;ALTAMIRA;9070328;E;12839800;12.839.800,00;9605/98;70;1°;72;II
215971;Flora;14/08/2014 09:31:00;PA;ALTAMIRA;9070328;E;12839800;12.839.800,00;6514/2008;3;II;50;caput
215972;Flora;14/08/2014 09:48:39;PA;NOVO PROGRESSO;9046621;E;11100;11.100,00;9605/98;70;1°;72;II,IV
215973;Flora;14/08/2014 09:48:39;PA;NOVO PROGRESSO;9046621;E;11100;11.100,00;6514/2008;3;II,IV;47;§ 1°
215974;Flora;14/08/2014 09:48:39;PA;NOVO PROGRESSO;9046621;E;11100;11.100,00;Instrução Normativa;1°;§ Unico;2°;I-a
215975;Flora;14/08/2014 09:51:00;PA;BELEM;9046953;E;0;0,00;9605/98;70;1°;72;I
215976;Flora;14/08/2014 09:51:00;PA;BELEM;9046953;E;0;0,00;6514/2008;3;I;57;caput
215977;Flora;14/08/2014 09:51:00;PA;BELEM;9046953;E;0;0,00;Decreto;5°;1°;;
215978;Flora;14/08/2014 09:53:00;RO;MACHADINHO D'OESTE;9073043;E;5869,26;5.869,26;9605/98;70;1°;72;II
215979;Flora;14/08/2014 09:53:00;RO;MACHADINHO D'OESTE;9073043;E;5869,26;5.869,26;6514/2008;3;II;47;paragrafo 1°
215980;Controle ambiental;14/08/2014 10:31:00;TO;NATIVIDADE;9076179;E;5000;5.000,00;6514/2008;3;II,IV;61;V
215981;Controle ambiental;14/08/2014 10:31:00;TO;NATIVIDADE;9076179;E;5000;5.000,00;9605/98;70;1°;72;II,IV
215982;Flora;14/08/2014 11:04:00;PA;ALTAMIRA;9049683;E;31000500;31.000.500,00;6514/2008;3;II,IV,VII;66;II
215983;Flora;14/08/2014 11:04:00;PA;ALTAMIRA;9049683;E;31000500;31.000.500,00;9605/98;70;1°;72;II,IV,VII
215984;Flora;14/08/2014 11:22:04;RR;BOA VISTA;9072808;E;0;0,00;6514/2008;3;II IV;47;1
215985;Flora;14/08/2014 11:22:04;RR;BOA VISTA;9072808;E;0;0,00;9605/98;70;1°;72;II IV
215986;Flora;14/08/2014 11:28:51;MT;QUERENCIA;9062829;E;110000;110.000,00;6514/2008;3;II,VII;50;§ 2º
215987;Flora;14/08/2014 11:28:51;MT;QUERENCIA;9062829;E;110000;110.000,00;9605/98;70;1°;72;II,VII
215988;Flora;14/08/2014 11:32:00;AC;MANOEL URBANO;9050959;E;175000;175.000,00;6514/2008;3;II, VII;50;
215989;Flora;14/08/2014 11:32:00;AC;MANOEL URBANO;9050959;E;175000;175.000,00;9605/98;70;1;72;II, VII
215990;Flora;14/08/2014 11:49:16;AC;PORTO ACRE;9050903;E;105000;105.000,00;6514/2008;3;II,VII;50;
215991;Flora;14/08/2014 11:49:16;AC;PORTO ACRE;9050903;E;105000;105.000,00;9605/98;70;1°;72;II,VII
215992;Flora;14/08/2014 11:50:00;MT;FELIZ NATAL;9051530;E;875000;875.000,00;6514/2008;3;II;50;
215993;Flora;14/08/2014 11:50:00;MT;FELIZ NATAL;9051530;E;875000;875.000,00;9605/98;70;1°;72;II
215994;Flora;14/08/2014 13:20:21;AC;SENA MADUREIRA;9076257;E;20000;20.000,00;6514/2008;3;II,VII;50;
215995;Flora;14/08/2014 13:20:21;AC;SENA MADUREIRA;9076257;E;20000;20.000,00;9605/98;70;1°;72;II,VII
215996;Flora;14/08/2014 13:35:16;PA;SAO FELIX DO XINGU;9080191;E;138000;138.000,00;6514/2008;3;II,VII;49;
215997;Flora;14/08/2014 13:35:16;PA;SAO FELIX DO XINGU;9080191;E;138000;138.000,00;9605/98;70;1°;72;II,VII
215998;Flora;14/08/2014 13:47:00;PA;ALTAMIRA;8903;E;210000;210.000,00;9605/98;70;1°;72;II,IX
215999;Flora;14/08/2014 13:47:00;PA;ALTAMIRA;8903;E;210000;210.000,00;6514/2008;3;II,IX;82;Caput
216000;Flora;14/08/2014 13:59:46;PA;SAO FELIX DO XINGU;9080193;E;234000;234.000,00;6514/2008;3;II,VII;49;
216001;Flora;14/08/2014 13:59:46;PA;SAO FELIX DO XINGU;9080193;E;234000;234.000,00;9605/98;70;1°;72;II,VII
216002;Flora;14/08/2014 15:49:44;PA;SAO FELIX DO XINGU;9080194;E;96000;96.000,00;6514/2008;3;II,VII;49;
216003;Flora;14/08/2014 15:49:44;PA;SAO FELIX DO XINGU;9080194;E;96000;96.000,00;9605/98;70;1°;72;II,VII
216004;Flora;14/08/2014 16:23:00;MT;ARIPUANA;9051930;E;50000;50.000,00;9605/98;70;1°;72;II,VII
216005;Flora;14/08/2014 16:23:00;MT;ARIPUANA;9051930;E;50000;50.000,00;6514/2008;3;II,VII;50;
216006;Flora;14/08/2014 16:25:00;PA;ALTAMIRA;8904;E;892554;892.554,00;6514/2008;3;II,IX;47;I
216007;Flora;14/08/2014 16:25:00;PA;ALTAMIRA;8904;E;892554;892.554,00;9605/98;70;1°;72;II,IX
216008;Flora;14/08/2014 16:31:00;PA;BELTERRA;9080645;E;5000;5.000,00;9605/98;70;1°;72;II,IV,VII
216009;Flora;14/08/2014 16:31:00;PA;BELTERRA;9080645;E;5000;5.000,00;6514/2008;3;II,IV,VII;50;Caput
216010;Flora;15/08/2014 07:19:00;TO;WANDERLANDIA;9085614;E;2500;2.500,00;6514/2008;3;II;82;
216011;Flora;15/08/2014 07:19:00;TO;WANDERLANDIA;9085614;E;2500;2.500,00;9605/98;70;1°;72;II
216012;Flora;15/08/2014 11:03:32;AC;CAPIXABA;9050913;E;105000;105.000,00;9605/98;70;1°;72;II,VII
216013;Flora;15/08/2014 11:03:32;AC;CAPIXABA;9050913;E;105000;105.000,00;6514/2008;3;II,VII;50;
216014;Flora;15/08/2014 11:40:48;MT;ITANHANGA;9045653;E;315000;315.000,00;6514/2008;3;II,VII;50;caput
216015;Flora;15/08/2014 11:40:48;MT;ITANHANGA;9045653;E;315000;315.000,00;9605/98;70;1°;72;II,VII
216016;Pesca;15/08/2014 12:03:00;MT;RIBEIRAO CASCALHEIRA;9075571;E;2500;2.500,00;6514/2008;3;II,IV;35;I, II
216017;Pesca;15/08/2014 12:03:00;MT;RIBEIRAO CASCALHEIRA;9075571;E;2500;2.500,00;9605/98;70;1°;72;II,IV
216018;Pesca;15/08/2014 12:29:00;AM;MANACAPURU;9049605;E;383704;383.704,00;6514/2008;3;II,IV;35;IV
216019;Pesca;15/08/2014 12:29:00;AM;MANACAPURU;9049605;E;383704;383.704,00;9605/98;70;1°;72;II,IV
216020;Flora;15/08/2014 12:35:00;MT;NOVA UBIRATA;9051531;E;100000;100.000,00;9605/98;70;1°;72;II
216021;Flora;15/08/2014 12:35:00;MT;NOVA UBIRATA;9051531;E;100000;100.000,00;6514/2008;3;II;80;
216022;Flora;15/08/2014 12:47:00;MT;NOVA UBIRATA;9051534;E;705000;705.000,00;Const. Federal;225;4;;
216023;Flora;15/08/2014 12:47:00;MT;NOVA UBIRATA;9051534;E;705000;705.000,00;6514/2008;3;II, VII;50;
216024;Flora;15/08/2014 12:47:00;MT;NOVA UBIRATA;9051534;E;705000;705.000,00;9605/98;70;1°;72;II, VII
216025;Fauna;15/08/2014 13:04:00;MT;RIBEIRAO CASCALHEIRA;9075572;E;4000;4.000,00;6514/2008;3;II,IV;24;2°, 3° item III
216026;Fauna;15/08/2014 13:04:00;MT;RIBEIRAO CASCALHEIRA;9075572;E;4000;4.000,00;9605/98;70;1°;72;II,IV
216027;Flora;15/08/2014 13:44:30;AC;BRASILEIA;9047181;E;55000;55.000,00;6514/2008;3;II,VII;50;
216028;Flora;15/08/2014 13:44:30;AC;BRASILEIA;9047181;E;55000;55.000,00;9605/98;70;1°;72;II,VII
216029;Flora;15/08/2014 13:56:00;AC;PORTO ACRE;9050933;E;50000;50.000,00;6514/2008;3;II,VII;50;
216030;Flora;15/08/2014 13:56:00;AC;PORTO ACRE;9050933;E;50000;50.000,00;9605/98;70;1°;72;II,VII
216031;Flora;15/08/2014 14:22:00;PA;NOVO PROGRESSO;9046626;E;1128300;1.128.300,00;9605/98;70;1°;72;II, IV, VII
216032;Flora;15/08/2014 14:22:00;PA;NOVO PROGRESSO;9046626;E;1128300;1.128.300,00;6514/2008;3;II, IV, VII;50;
216033;Flora;15/08/2014 14:29:00;PA;ALTAMIRA;9049686;E;182000;182.000,00;9605/98;70;1°;72;II,IV
216034;Flora;15/08/2014 14:29:00;PA;ALTAMIRA;9049686;E;182000;182.000,00;6514/2008;3;II,IV;47;§ 1°
216035;Fauna;15/08/2014 15:07:00;MT;RIBEIRAO CASCALHEIRA;9075573;E;125500;125.500,00;6514/2008;3;II,IV;24;II
216036;Fauna;15/08/2014 15:07:00;MT;RIBEIRAO CASCALHEIRA;9075573;E;125500;125.500,00;9605/98;70;1°;72;II,IV
216037;Fauna;15/08/2014 15:28:00;RO;MACHADINHO D'OESTE;9084345;E;5000;5.000,00;9605/98;70;1°;72;II,IV
216038;Fauna;15/08/2014 15:28:00;RO;MACHADINHO D'OESTE;9084345;E;5000;5.000,00;6514/2008;3;II,IV;24;paragrafo terceiro, inciso III
216039;Flora;15/08/2014 15:55:00;MT;ITANHANGA;9045654;E;1500;1.500,00;6514/2008;3;II;82;caput
216040;Flora;15/08/2014 15:55:00;MT;ITANHANGA;9045654;E;1500;1.500,00;9605/98;70;1°;72;II
216041;Flora;15/08/2014 17:21:01;PA;SAO FELIX DO XINGU;9080269;E;150000;150.000,00;6514/2008;3;II/VII;50;
216042;Flora;15/08/2014 17:21:01;PA;SAO FELIX DO XINGU;9080269;E;150000;150.000,00;9605/98;70;1°;72;II/VII
216043;Flora;15/08/2014 17:24:00;RO;PORTO VELHO;9072650;E;5000;5.000,00;6514/2008;3;II,VII;43;
216044;Flora;15/08/2014 17:24:00;RO;PORTO VELHO;9072650;E;5000;5.000,00;9605/98;70;1°;72;II,VII
216045;Flora;15/08/2014 17:33:00;TO;ARAGUAINA;778;E;11500;11.500,00;6514/2008;3;II;82;
216046;Flora;15/08/2014 17:33:00;TO;ARAGUAINA;778;E;11500;11.500,00;9605/98;70;1°;72;II
216047;Pesca;15/08/2014 17:42:00;AM;MANACAPURU;608;E;210700;210.700,00;6514/2008;3;II,IV;35;IV
216048;Pesca;15/08/2014 17:42:00;AM;MANACAPURU;608;E;210700;210.700,00;9605/98;70;1°;72;II,IV
216049;Pesca;15/08/2014 17:55:00;AM;MANACAPURU;610;E;700;700,00;9605/98;70;1°;72;II,VII
216050;Pesca;15/08/2014 17:55:00;AM;MANACAPURU;610;E;700;700,00;6514/2008;3;II,VII;35;IV
216051;Flora;15/08/2014 18:09:00;RO;PORTO VELHO;9071787;E;60000;60.000,00;6514/2008;3;II,VII;51;
216052;Flora;15/08/2014 18:09:00;RO;PORTO VELHO;9071787;E;60000;60.000,00;9605/98;70;1°;72;II,VII
216053;Flora;15/08/2014 18:56:00;RO;PORTO VELHO;9067982;E;65000;65.000,00;6514/2008;3;II,VII;51;
216054;Flora;15/08/2014 18:56:00;RO;PORTO VELHO;9067982;E;65000;65.000,00;9605/98;70;1°;72;II,VII
216055;Flora;15/08/2014 20:19:26;RO;NOVA MAMORE;9072651;E;4000000;4.000.000,00;6514/2008;3;II;66;
216056;Flora;15/08/2014 20:19:26;RO;NOVA MAMORE;9072651;E;4000000;4.000.000,00;Resolução;2°;;;
216057;Flora;15/08/2014 20:19:26;RO;NOVA MAMORE;9072651;E;4000000;4.000.000,00;9605/98;70;1°;72;II
216058;Flora;16/08/2014 10:18:00;RO;MACHADINHO D'OESTE;1483;E;85000;85.000,00;6514/2008;3;II,VII;50;
216059;Flora;16/08/2014 10:18:00;RO;MACHADINHO D'OESTE;1483;E;85000;85.000,00;9605/98;70;1°;72;II,VII
216060;Flora;16/08/2014 10:24:00;RO;PORTO VELHO;9067988;E;25000;25.000,00;9605/98;70;1°;72;II,VII
216061;Flora;16/08/2014 10:24:00;RO;PORTO VELHO;9067988;E;25000;25.000,00;6514/2008;3;II,VII;51;
216062;Flora;16/08/2014 10:25:00;PA;SAO FELIX DO XINGU;9080195;E;270000;270.000,00;6514/2008;3;II,VII;49;
216063;Flora;16/08/2014 10:25:00;PA;SAO FELIX DO XINGU;9080195;E;270000;270.000,00;9605/98;70;1°;72;II,VII
216064;Flora;16/08/2014 10:59:00;RO;PORTO VELHO;9071788;E;85000;85.000,00;6514/2008;3;II,VII;51;
216065;Flora;16/08/2014 10:59:00;RO;PORTO VELHO;9071788;E;85000;85.000,00;9605/98;70;1°;72;II,VII
